...1,X.1,scientific_name,iucn_name,assessment_id,category,criteria,pop_trend,locations,year_published,latest,gbif_synonyms,iucn_synonyms,X,lineage,extended_lineage,english_name,accession_number_for_main_haplotype,biosample_accession,geo_location,latlon,comments,lat,lon,vague_location_flag,missing_sampling_location_flag,raster_path_ea,raster_path_goode,centroid_lon,centroid_lat,outside_range_flag,missing_range_flag,zoo_flag,domesticated_flag
408,408,Pholis gunnellus,Pholis gunnellus,45794172,LC,NA,Stable,"United Kingdom, Sweden, Svalbard and Jan Mayen, Spain, Poland, Norway, Netherlands, Lithuania, Latvia, Belgium, Denmark, Denmark, Estonia, European Russia, Faroe Islands, Finland, France, Germany, Guernsey, Iceland, Ireland, Jersey, Northern Ireland, Great Britain, Russian Federation, France (mainland), Spain (mainland)",2015,TRUE,Pholis gunnellus; Blennius gunnellus; Ophidium fulvescens; Pholis gunellus; Gunnellus cornubiensium; Gunnellus macrocephalus; Ophidium mucronatum; Gunnellus affinis; Muraenoides guttata; Centronotus gunnellus; Gunnellus ingens; Gunnellus vulgaris; Ophidion imberbe; Blennius europaeus; Gunellus affinis; Blennius muraenoides; Muraenoides sujef,Blennius gunnellus,516,Fishes,Ray-finned fishes,rock gunnel,GCA_910591455.2,SAMEA7522838,Scotland | North Ayrshire | Great Cumbrae | White Bay,55.790409 -4.908826,"The assembly fPhoGun1.2 is based on 45x PacBio data, 10X Genomics Chromium data, and Arima Hi-C data generated by the Darwin Tree of Life Project (https://www.darwintreeoflife.org/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, short-read polishing using FreeBayes-called variants from 10X Genomics Chromium reads aligned with LongRanger, and Hi-C based scaffolding with SALSA2. The mitochondrial genome was assembled using MitoHifi. Finally, the assembly was analysed and manually improved using gEVAL. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size.",55.790409,-4.908826,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
410,410,Phyllostomus discolor,Phyllostomus discolor,22136476,LC,NA,Stable,"Suriname, Costa Rica, Belize, Colombia, Nicaragua, Panama, Ecuador, Guatemala, Trinidad and Tobago, Guyana, Honduras, Peru, Brazil, Mexico, Venezuela, Bolivarian Republic of, French Guiana, El Salvador",2015,TRUE,Phyllostomus discolor,NA,90,Mammals,Mammals,pale spear-nosed bat,GCA_004126475.3,SAMN09948786,"Germany:Munich, Collected from captive colony, LMU",NA,This assembly represents the principal haplotype of the diploid genome Phyllostomus discolor and includes the chromosomes. The alternate haplotype sequences are in WGS project RXPB00000000,48.151,11.5806,FALSE,FALSE,results/species/Phyllostomus_discolor/range_raster.tif,results/species/Phyllostomus_discolor/range_raster_goode.tif,-59.9953270876746,-5.13791679244653,TRUE,FALSE,FALSE,FALSE
411,411,Pipistrellus hanaki,Pipistrellus hanaki,210990338,EN,B2ab(iii),Decreasing,"Kriti, Greece",2023,TRUE,Pipistrellus hanaki hanaki; Pipistrellus hanaki,NA,109,Mammals,Mammals,Hanaki's dwarf bat,GCA_964339955.1,SAMEA115799862,"Crete | Irakleio | Psiloreitis mt., Rouvas forest",35.165628 24.91487,"Genome assembly of Acomys minous. This assembly is provided by the European Reference Genome Atlas (ERGA, https://www.erga-biodiversity.eu/) via the Biodiversity Genomics Europe project (BGE,
https://biodiversitygenomics.eu/).",35.165628,24.91487,FALSE,FALSE,results/species/Pipistrellus_hanaki/range_raster.tif,results/species/Pipistrellus_hanaki/range_raster_goode.tif,22.0824463580935,32.6393236726435,TRUE,FALSE,FALSE,FALSE
416,416,Platalea leucorodia,Platalea leucorodia,166323490,LC,NA,Increasing,"Croatia, Armenia, Ireland, Spain, Latvia, Netherlands, North Macedonia, Bosnia and Herzegovina, Finland, Slovakia, Malta, Moldova, Sweden, Luxembourg, Italy, France, Norway, Albania, Ukraine, Czechia, Azerbaijan, Portugal, Greenland, Greece, Russian Federation, Romania, Switzerland, Slovenia, Bulgaria, Serbia, Cyprus, Germany, Belarus, Poland, Faroe Islands, European Russia, Iceland, Türkiye, Canary Is., Austria, Denmark, Hungary, Belgium, Montenegro, United Kingdom",2021,TRUE,Platalea leucorodia; Platalea leucordia,NA,234,Birds,Birds,Eurasian spoonbill,GCA_965183815.1,SAMEA112468120,England|Gloucester|Newgounds,51.73 -2.4,"The assembly bPlaLeu2.hap1.1 is based on 33x PacBio data and Arima2 Hi-C data generated by the Darwin Tree of Life Project
(https://www.darwintreeoflife.org/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Curation of this assembly resulted in 35 autosomes, plus Z and W. The published karyotype (Takagi N and Sasaki M. A phylogenetic study of bird karyotypes. Chromosoma, 46: 91-120, 1974.
https://doi.org/10.1007/BF00332341) is ? 70.",51.73,-2.4,FALSE,FALSE,results/species/Platalea_leucorodia/range_raster.tif,results/species/Platalea_leucorodia/range_raster_goode.tif,81.7665908651937,33.8567706854174,TRUE,FALSE,FALSE,FALSE
422,422,Podarcis bocagei,Podarcis bocagei,137854953,LC,NA,Stable,"Portugal, Spain, Portugal (mainland), Spain (mainland)",2024,TRUE,Lacerta muralis bocagei; Lacerta bocagei; Podarcis bocagei,NA,344,Reptiles,Lepidosauria,Bocage's wall lizard,GCA_964188305.1,SAMEA115336769,Vila do Conde,41.352978 -8.752085,"The assembly rPodBoc1.hap1.1 is based on 30x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Chromosomes Z and W were assigned based on HiC data and read coverage statistics. The order and orientation of the contigs making up Chromosome W are uncertain and some may remain in the unplaced scaffolds.",41.352978,-8.752085,FALSE,FALSE,results/species/Podarcis_bocagei/range_raster.tif,results/species/Podarcis_bocagei/range_raster_goode.tif,-7.34074155666167,42.5827268993736,TRUE,FALSE,FALSE,FALSE
423,423,Podarcis cretensis,Podarcis cretensis,207654264,LC,NA,Unknown,"Kriti, Greece",2024,TRUE,Podarcis cretensis; Lacerta erhardii schiebeli; Lacerta muralis fusca; Lacerta erhardii werneriana; Lacerta erhardii rechingeri; Lacerta erhardii obscura; Lacerta erhardii cretensis; Lacerta erhardii punctigularis; Lacerta taurica maculata; Lacerta erhardii elaphonisii; Lacerta erhardii naxensis; Lacerta erhardii leukaorii; Podarcis erhardii cretensis,"Lacerta muralis, Podarcis erhardii, Lacerta erhardii",341,Reptiles,Lepidosauria,Cretan wall lizard,GCA_951804945.1,SAMEA12110019,Crete | Chania | Anopoli,35.331213 24.0496,"The assembly rPodCre2.1 is based on 27x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/) as part of the European Reference Genome Atlas pilot project
(https://www.erga-biodiversity.eu/pilot-project). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, the primary assembly was analysed and manually improved using rapid curation. This alternate haplotype assembly combines the haplotigs separated by purge_dups with haplotigs separated from the primary assembly during curation. Chromosome Z was assigned based on synteny to GCA_014706415.1",35.331213,24.0496,FALSE,FALSE,results/species/Podarcis_cretensis/range_raster.tif,results/species/Podarcis_cretensis/range_raster_goode.tif,24.0429365448828,35.3618725760541,TRUE,FALSE,FALSE,FALSE
425,425,Podarcis filfolensis,Podarcis filfolensis,137843120,LC,NA,Stable,"Italy, Sicilia, Malta",2024,TRUE,Podarcis filfolensis; Lacerta muralis kieselbachi; Lacerta generalensis; Lacerta muralis laurentii mulleri; Lacerta filfolensis,Lacerta filfolensis,349,Reptiles,Lepidosauria,Filfola wall lizard,GCA_964270895.1,SAMEA113403362,Filfla island,35.787928 14.409401,"The assembly rPodFil1.hap1.1 is based on 33x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size.",35.787928,14.409401,FALSE,FALSE,results/species/Podarcis_filfolensis/range_raster.tif,results/species/Podarcis_filfolensis/range_raster_goode.tif,14.3566912322159,35.9053539724973,TRUE,FALSE,FALSE,FALSE
427,427,Podarcis liolepis,Podarcis liolepis,204901543,LC,NA,Unknown,"Andorra, France, France (mainland), Spain, Spain (mainland)",2024,TRUE,Lacerta atrata mancolibrensis; Lacerta muralis liolepis; Lacerta atrata columbretensis; Lacerta atrata; Podarcis atrata; Podarcis hispanica atrata; Podarcis liolepis,"Podarcis hispanicus, Podarcis atrata, Lacerta muralis",350,Reptiles,Lepidosauria,Columbretes wall lizard,GCA_965112155.1,SAMEA114217798,Valencia | Godella,39.5258438 -0.4228414,"The assembly rPodLio1.hap1.1 is based on 36x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size.",39.5258438,-0.4228414,FALSE,FALSE,results/species/Podarcis_liolepis/range_raster.tif,results/species/Podarcis_liolepis/range_raster_goode.tif,-0.609839810876917,41.9665340717144,TRUE,FALSE,FALSE,FALSE
430,430,Podarcis pityusensis,Podarcis pityusensis,137843475,EN,A2bce+3bce+4ce,Decreasing,"Baleares, Spain (mainland), Spain",2024,TRUE,Podarcis pityusensis; Lacerta lilfordi grueni; Lacerta lilfordi frailensis; Lacerta pityusensis algae; Lacerta pityusensis purroigensis; Lacerta lilfordi redonae; Lacerta lilfordi vedranellensis; Lacerta lilfordi zenonis; Lacerta pityusensis kameriana; Lacerta lilfordi schreitmulleri; Lacerta lilfordi gastabiensis; Lacerta pityusensis sabinae; Lacerta lilfordi affinis; Lacerta lilfordi espalmadoris; Lacerta lilfordi miguelensis; Lacerta muralis pityusensis; Lacerta pityusensis puercosensis; Lacerta lilfordi canensis; Lacerta pityusensis; Lacerta pityusensis torretensis; Lacerta lilfordi intermedia; Lacerta pityusensis carl kochi; Lacerta lilfordi negrae; Lacerta pityusensis subformenterae; Lacerta lilfordi formenterae; Lacerta pityusensis caragolensis; Lacerta lilfordi tagomagensis; Lacerta pityusensis hortae; Lacerta lilfordi muradae; Lacerta lilfordi ratae; Lacerta lilfordi caldesiana; Lacerta lilfordi espardellensis; Lacerta pityusensis ahorcadosi; Lacerta lilfordi vedrae; Lacerta lilfordi grossae; Lacerta pityusensis characae; Lacerta lilfordi gorrae; Lacerta lilfordi grisea; Lacerta lilfordi calae saladae; Lacerta lilfordi hedwig kamerae; Podarcis pityusensis affinis; Podarcis pityusensis kamerianus,Lacerta muralis,346,Reptiles,Lepidosauria,Ibiza wall lizard,GCA_964106645.2,SAMEA114217797,Ibiza | Cala Vedella,38.9105995 1.2240528,"The assembly rPodPit1.hap1.2 is based on 23x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Sex chromosomes were assigned by synteny to Podarcis raffonei (GCA_027172205.1) and by PacBio reads coverage observed in the HiC map.",38.9105995,1.2240528,FALSE,FALSE,results/species/Podarcis_pityusensis/range_raster.tif,results/species/Podarcis_pityusensis/range_raster_goode.tif,1.33703852605061,38.9966603590735,TRUE,FALSE,FALSE,FALSE
433,433,Podarcis tiliguerta,Podarcis tiliguerta,137862171,LC,NA,Unknown,"Italy, France, Corsica, Sardegna",2024,TRUE,Lacerta tiliguerta corsica; Lacerta tiliguerta; Lacerta tiliguerta grandisonae; Lacerta tiliguerta maresi; Podarcis muralis contii; Podarcis tiliguertus error; Lacerta muralis toro; Lacerta tiliguerta eiselti; Podarcis tiliguerta,"Podarcis tiliguertus, Lacerta tiliguerta",352,Reptiles,Lepidosauria,Tyrrhenian wall lizard,GCA_965153285.1,SAMEA114217799,Sardinia | Punta Falcone,41.25152 9.22911,"The assembly rPodTil1.hap1.1 is based on 15x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. The Z and W chromosomes were identified based on its single-copy status within a diploid assembly and synteny analysis with Podarcis siculus (GCA_964188175.1)The exact order and orientation of the contigs on chromosome 6 (85,700 - 89,500 Kbp) are unknown. The exact order and orientation of the contigs on chromosome 7 (75,200 - 81,200 Kbp) are unknown. The exact order and orientation of the contigs on chromosome 12 (8,200 - 11,700 Kbp) are unknown. The exact order and orientation of the contigs on chromosome 14 (9,500 - 12,400 Kbp) are unknown. Chromosome 18 is notably small, measuring only 12,718 Kbp in the assembled genome.",41.25152,9.22911,FALSE,FALSE,results/species/Podarcis_tiliguerta/range_raster.tif,results/species/Podarcis_tiliguerta/range_raster_goode.tif,9.08317065723012,40.692504552952,TRUE,FALSE,FALSE,FALSE
434,434,Podarcis vaucheri,Podarcis vaucheri,207990918,LC,NA,Stable,"Spain, Greece, Greece (mainland), Spain (mainland)",2024,TRUE,Podarcis vaucheri; Lacerta hispanica vaucheri; Lacerta muralis vaucheri; Podarcis hispanicus vaucheri,"Lacerta muralis, Podarcis hispanicus",351,Reptiles,Lepidosauria,Andalusian wall lizard,GCA_965113315.1,SAMEA115336770,Oukaimeden,31.207837 -7.85302,"The assembly rPodVau1.hap1.1 is based on 33x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. The Z and W chromosomes were identified based on their single-copy status within a diploid assembly and synteny analysis with Podarcis raffonei (GCA_027172205.1)The exact order and orientation of the contigs on chromosome 2 (120,743 - 128,000 Kbp) are unknown.The exact order and orientation of the contigs on chromosome 6 (7,500 - 15,000 Kbp) are unknown.The exact order and orientation of the contigs on chromosome 7 (97,300 - 99,157 Kbp) are unknown.The exact order and orientation of the contigs on chromosome 9 (68,400 - 71,000s Kbp) are unknown.The exact order and orientation of the contigs on chromosome 13 (39,800 - 41,300 Kbp) are unknown.The exact order and orientation of the contigs on chromosome W (37,350 - 41,200 Kbp) are unknown.",31.207837,-7.85302,FALSE,FALSE,results/species/Podarcis_vaucheri/range_raster.tif,results/species/Podarcis_vaucheri/range_raster_goode.tif,0.14281662782084,35.2775668835993,TRUE,FALSE,FALSE,FALSE
